slot_id,slot_width,mac,desc,isiot,ethlen,ethsum,ethstd,remote_ip,avg_ttl,tcp_udp_ratio,ports,tcpts_skew,max_winds,udns,dns,avg_ua
1546747372.4,300,f4:f5:e8:57:86:a6,Chromecast,1,605,99032,1.2434379127312676,14,79.4343434343,0.333333333333,9,779.8046157946418,14480,6,19,
1546747372.4,300,08:62:66:b2:82:d4,Asus ZenPad,0,27,3846,27.25470473339307,3,64.0,0.666666666667,3,147176.9447116423,65535,2,2,57.0
1546747372.4,300,e0:94:67:31:ab:f0,lenovo laptop,0,417,66411,1.1229848364591903,18,120.565853659,0.428571428571,7,,65535,3,6,
1546747372.4,300,dc:0b:34:f2:20:42,LG G3,0,73,17628,15.403848599562457,7,64.0,0.666666666667,3,3482.928971939002,65535,4,4,
1546747372.4,300,34:e6:ad:29:64:8b,Dell laptop,0,266,59894,1.8992696121437083,10,69.3846153846,0.5,4,,17520,7,16,31.0
1546747372.4,300,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,3,207,2.7918343544006348,1,64.0,1.0,1,,1586,0,0,
1546747372.4,300,5c:70:a3:61:5a:04,nexus 5x,0,2491,311042,0.7128537344182341,25,67.3748981255,0.5,6,4519399886.429362,65535,15,23,
1546747518.14,180,f4:f5:e8:57:86:a6,Chromecast,1,596,63696,1.0173363067027448,8,69.8172588832,0.285714285714,7,3.928385769508866,403,3,11,
1546747518.14,180,08:62:66:b2:82:d4,Asus ZenPad,0,2,179,0.0,1,64.0,1.0,1,,1386,0,0,
1546747518.14,180,e0:94:67:31:ab:f0,lenovo laptop,0,258,44139,1.1207009208148504,16,119.968379447,0.428571428571,7,,65535,2,4,
1546747518.14,180,dc:0b:34:f2:20:42,LG G3,0,43,10136,12.749223412729807,4,64.0,0.5,2,3361.8700821337,65535,2,2,
1546747518.14,180,34:e6:ad:29:64:8b,Dell laptop,0,184,40070,1.8023895490980737,8,77.4806629834,0.5,4,,17520,5,11,31.0
1546747518.14,180,5c:70:a3:61:5a:04,nexus 5x,0,1633,163792,0.8629301263850466,18,65.2584824183,0.25,4,2844728982.60015,65535,10,10,
1546747664.05,60,f4:f5:e8:57:86:a6,Chromecast,1,164,18364,1.1057579883369997,7,68.7160493827,0.333333333333,6,,403,3,4,
1546747664.05,60,e0:94:67:31:ab:f0,lenovo laptop,0,116,21069,0.9102505170176911,15,119.087719298,0.428571428571,7,,17520,3,6,
1546747664.05,60,dc:0b:34:f2:20:42,LG G3,0,32,7803,3.8474047335990003,5,64.0,0.5,2,3354.2386318452836,65535,1,1,
1546747664.05,60,34:e6:ad:29:64:8b,Dell laptop,0,72,14355,1.6837892762963387,6,85.0704225352,0.5,4,,17520,3,5,
1546747664.05,60,5c:70:a3:61:5a:04,nexus 5x,0,11,4158,1.3668322855427046,2,64.0,0.0,2,,,1,1,
1546747625.3,120,f4:f5:e8:57:86:a6,Chromecast,1,194,24184,1.4505781585483273,8,71.9583333333,0.333333333333,6,8.431518843846241,403,3,7,
1546747625.3,120,e0:94:67:31:ab:f0,lenovo laptop,0,169,29847,1.1515820446376894,15,121.879518072,0.428571428571,7,,17520,3,6,
1546747625.3,120,dc:0b:34:f2:20:42,LG G3,0,32,7803,3.8474047335990003,5,64.0,0.5,2,3354.2386318452836,65535,1,1,
1546747625.3,120,34:e6:ad:29:64:8b,Dell laptop,0,120,24699,1.8525603907994177,6,76.3389830508,0.5,4,,17520,5,8,18.0
1546747625.3,120,5c:70:a3:61:5a:04,nexus 5x,0,39,7020,12.594436341477822,8,64.0,0.333333333333,3,1784616.4245762716,65535,1,1,
1546747724.11,60,f4:f5:e8:57:86:a6,Chromecast,1,62,24090,1.60167380961482,8,90.8070175439,0.5,6,371.70187078563396,14480,3,4,
1546747724.11,60,08:62:66:b2:82:d4,Asus ZenPad,0,7,612,0.041801337662597,1,64.0,1.0,1,0.37781561227577054,1386,0,0,
1546747724.11,60,e0:94:67:31:ab:f0,lenovo laptop,0,109,55286,1.0060157506087708,16,128.0,0.5,6,,65535,1,2,
1546747724.11,60,dc:0b:34:f2:20:42,LG G3,0,7,507,4.027474651183501,3,64.0,1.0,1,0.8388881756487,790,0,0,
1546747724.11,60,34:e6:ad:29:64:8b,Dell laptop,0,39,9872,2.149468760034177,3,45.6216216216,0.333333333333,3,,17520,1,2,
1546747724.11,60,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1,113,nan,0,,0,0,,,0,0,
1546747724.11,60,5c:70:a3:61:5a:04,nexus 5x,0,59,12860,2.737360328679649,10,84.9090909091,0.4,5,4182983.058168618,65535,2,2,
1546747784.39,60,f4:f5:e8:57:86:a6,Chromecast,1,45,10584,1.7356377495568855,8,82.1904761905,0.333333333333,6,,403,3,4,
1546747784.39,60,e0:94:67:31:ab:f0,lenovo laptop,0,122,20420,1.0123646219920195,16,119.533333333,0.428571428571,7,,65535,1,2,
1546747784.39,60,34:e6:ad:29:64:8b,Dell laptop,0,36,9196,2.073494378334756,3,38.3529411765,0.333333333333,3,,17520,2,2,
1546747784.39,60,5c:70:a3:61:5a:04,nexus 5x,0,2,108,0.0,1,1.0,0,0,,,0,0,
1546747745.36,120,f4:f5:e8:57:86:a6,Chromecast,1,107,34674,1.7254867623802097,10,87.1515151515,0.428571428571,7,393.73137775397316,14480,4,8,
1546747745.36,120,08:62:66:b2:82:d4,Asus ZenPad,0,7,612,0.041801337662597,1,64.0,1.0,1,0.37781561227577054,1386,0,0,
1546747745.36,120,e0:94:67:31:ab:f0,lenovo laptop,0,232,75691,1.0184070073442761,20,123.524229075,0.428571428571,7,,65535,2,4,
1546747745.36,120,dc:0b:34:f2:20:42,LG G3,0,7,507,4.027474651183501,3,64.0,1.0,1,0.8388881756487,790,0,0,
1546747745.36,120,34:e6:ad:29:64:8b,Dell laptop,0,78,19229,2.0855480557117003,4,43.3333333333,0.333333333333,3,,17520,3,5,
1546747745.36,120,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1,113,nan,0,,0,0,,,0,0,
1546747745.36,120,5c:70:a3:61:5a:04,nexus 5x,0,56,12614,4.271799577009955,7,83.6923076923,0.4,5,3851535.4012258756,65535,2,2,
1546747698.51,180,f4:f5:e8:57:86:a6,Chromecast,1,144,41344,1.735623791719595,10,92.5074626866,0.428571428571,7,401.04238747299877,14480,4,11,
1546747698.51,180,08:62:66:b2:82:d4,Asus ZenPad,0,7,612,0.041801337662597,1,64.0,1.0,1,0.37781561227577054,1386,0,0,
1546747698.51,180,e0:94:67:31:ab:f0,lenovo laptop,0,335,94593,1.040849981529365,21,124.911854103,0.428571428571,7,,65535,5,10,
1546747698.51,180,dc:0b:34:f2:20:42,LG G3,0,13,879,10.392345470750328,3,64.0,1.0,1,9.941307635923481,790,0,0,
1546747698.51,180,34:e6:ad:29:64:8b,Dell laptop,0,167,36666,1.891279006916989,7,70.85,0.333333333333,3,,17520,4,11,
1546747698.51,180,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1,113,nan,0,,0,0,,,0,0,
1546747698.51,180,5c:70:a3:61:5a:04,nexus 5x,0,72,17126,4.129237949556585,11,79.5151515152,0.4,5,4182983.058168618,65535,3,3,
1546747657.42,240,f4:f5:e8:57:86:a6,Chromecast,1,302,58900,1.5457261977996015,11,77.1271477663,0.375,8,401.3405826936746,14480,4,15,
1546747657.42,240,08:62:66:b2:82:d4,Asus ZenPad,0,10,821,38.3282579096925,1,64.0,1.0,1,252.3336907160415,1386,0,0,
1546747657.42,240,e0:94:67:31:ab:f0,lenovo laptop,0,422,109322,1.061456093925756,23,123.09178744,0.428571428571,7,,65535,5,10,
1546747657.42,240,dc:0b:34:f2:20:42,LG G3,0,39,8310,7.016733042534553,5,64.0,0.5,2,3433.275480902961,65535,1,1,
1546747657.42,240,34:e6:ad:29:64:8b,Dell laptop,0,214,47513,1.923957393705585,9,68.8155339806,0.5,4,,17520,4,14,
1546747657.42,240,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1,113,nan,0,,0,0,,,0,0,
1546747657.42,240,5c:70:a3:61:5a:04,nexus 5x,0,75,17299,9.77571203189259,11,79.0588235294,0.4,5,13365534.268625807,65535,3,3,
1546747844.49,60,f4:f5:e8:57:86:a6,Chromecast,1,31,5862,2.00002857057958,6,89.4666666667,0.4,5,,403,2,3,
1546747844.49,60,08:62:66:b2:82:d4,Asus ZenPad,0,3,209,2.5039690732955933,1,64.0,1.0,1,,1386,0,0,
1546747844.49,60,e0:94:67:31:ab:f0,lenovo laptop,0,75,13577,1.3313295573231085,14,128.0,0.6,5,,65535,0,0,
1546747844.49,60,34:e6:ad:29:64:8b,Dell laptop,0,67,14090,1.700580607005107,5,80.375,0.333333333333,3,,17520,2,5,
1546747844.49,60,5c:70:a3:61:5a:04,nexus 5x,0,3,173,0.33801591396331787,2,64.0,0.5,2,,385,0,0,
1546747904.49,60,f4:f5:e8:57:86:a6,Chromecast,1,147,17725,1.127384019807556,8,69.3426573427,0.285714285714,7,,403,4,6,
1546747904.49,60,e0:94:67:31:ab:f0,lenovo laptop,0,316,76537,0.4924538575336659,23,109.347368421,0.454545454545,11,,65280,8,14,18.0
1546747904.49,60,dc:0b:34:f2:20:42,LG G3,0,4,252,2.280072715311928,1,64.0,1.0,1,0.2893872181574388,891,0,0,
1546747904.49,60,34:e6:ad:29:64:8b,Dell laptop,0,41,12646,1.8806694815868623,4,49.8461538462,0.333333333333,3,,17520,1,2,
1546747672.42,300,f4:f5:e8:57:86:a6,Chromecast,1,438,74303,1.4712002653337104,13,74.8113207547,0.333333333333,9,401.1795172231479,14480,5,19,
1546747672.42,300,08:62:66:b2:82:d4,Asus ZenPad,0,10,821,38.3282579096925,1,64.0,1.0,1,252.3336907160415,1386,0,0,
1546747672.42,300,e0:94:67:31:ab:f0,lenovo laptop,0,817,201550,0.8513799318533307,34,119.861182519,0.454545454545,11,,65535,14,26,18.0
1546747672.42,300,dc:0b:34:f2:20:42,LG G3,0,21,1371,29.931024009928077,4,64.0,1.0,1,59.4129837641914,891,0,0,
1546747672.42,300,34:e6:ad:29:64:8b,Dell laptop,0,255,60159,1.931057815392746,10,65.7959183673,0.5,4,,17520,5,16,
1546747672.42,300,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1,113,nan,0,,0,0,,,0,0,
1546747672.42,300,5c:70:a3:61:5a:04,nexus 5x,0,75,17299,9.77571203189259,11,79.0588235294,0.4,5,13365534.268625807,65535,3,3,
1546747865.52,120,f4:f5:e8:57:86:a6,Chromecast,1,182,24557,1.443104309858406,8,76.9491525424,0.285714285714,7,0.09459775936830385,403,4,9,
1546747865.52,120,08:62:66:b2:82:d4,Asus ZenPad,0,3,209,2.5039690732955933,1,64.0,1.0,1,,1386,0,0,
1546747865.52,120,e0:94:67:31:ab:f0,lenovo laptop,0,513,107337,0.5972242759387149,26,116.948024948,0.454545454545,11,,65535,9,16,18.0
1546747865.52,120,dc:0b:34:f2:20:42,LG G3,0,4,252,2.280072715311928,1,64.0,1.0,1,0.2893872181574388,891,0,0,
1546747865.52,120,34:e6:ad:29:64:8b,Dell laptop,0,108,26736,1.847776301833572,6,68.8155339806,0.333333333333,3,,17520,3,7,
1546747865.52,120,5c:70:a3:61:5a:04,nexus 5x,0,3,173,0.33801591396331787,2,64.0,0.5,2,,385,0,0,
1546747964.53,60,f4:f5:e8:57:86:a6,Chromecast,1,37,6791,2.009809013483356,6,106.444444444,0.4,5,,403,2,3,
1546747964.53,60,e0:94:67:31:ab:f0,lenovo laptop,0,352,46623,0.4301160252264567,23,128.0,0.625,8,,65280,3,5,
1546747964.53,60,34:e6:ad:29:64:8b,Dell laptop,0,29,7853,2.1555597506485737,3,15.1111111111,0.333333333333,3,,68,1,1,
1546747964.53,60,5c:70:a3:61:5a:04,nexus 5x,0,5,294,2.2860624747870157,3,64.0,1.0,1,0.4644555820000226,416,0,0,
1546747879.66,180,f4:f5:e8:57:86:a6,Chromecast,1,474,52028,1.1402495752025301,8,68.9079229122,0.25,8,0.4991592127777295,403,4,13,
1546747879.66,180,08:62:66:b2:82:d4,Asus ZenPad,0,8,621,47.36537792057073,1,64.0,1.0,1,2044.60651373258,1386,0,0,
1546747879.66,180,e0:94:67:31:ab:f0,lenovo laptop,0,757,138984,0.6035382917650258,28,119.229916898,0.454545454545,11,,65535,11,19,18.0
1546747879.66,180,dc:0b:34:f2:20:42,LG G3,0,10,892,45.1678031416957,4,64.0,0.666666666667,3,11.218231973062982,65535,1,1,
1546747879.66,180,34:e6:ad:29:64:8b,Dell laptop,0,97,28244,2.1419086032473063,5,27.5164835165,0.333333333333,3,,17520,2,4,
1546747879.66,180,5c:70:a3:61:5a:04,nexus 5x,0,8,467,41.43790694205102,5,64.0,0.5,2,1775262.0115995507,416,0,0,
1546748024.54,60,f4:f5:e8:57:86:a6,Chromecast,1,311,41106,0.7764541064351799,8,66.4885993485,0.333333333333,6,,403,4,5,
1546748024.54,60,08:62:66:b2:82:d4,Asus ZenPad,0,5,412,0.1354093422143809,1,64.0,1.0,1,0.05901294475531968,1386,0,0,
1546748024.54,60,e0:94:67:31:ab:f0,lenovo laptop,0,72,12484,1.185904058612781,18,113.485714286,0.5,6,,65280,0,0,
1546748024.54,60,dc:0b:34:f2:20:42,LG G3,0,120,22049,0.17126051449427102,8,64.0,0.666666666667,3,40.73262109269156,65535,6,6,
1546748024.54,60,34:e6:ad:29:64:8b,Dell laptop,0,28,7787,2.317666296097018,2,6.08,0.0,2,,,1,1,
1546747985.63,120,f4:f5:e8:57:86:a6,Chromecast,1,339,46452,1.1500535055874748,9,68.5748502994,0.333333333333,6,0.24485292451420393,403,4,6,
1546747985.63,120,08:62:66:b2:82:d4,Asus ZenPad,0,5,412,0.1354093422143809,1,64.0,1.0,1,0.05901294475531968,1386,0,0,
1546747985.63,120,e0:94:67:31:ab:f0,lenovo laptop,0,327,44624,0.7827893108131091,25,124.844720497,0.555555555556,9,,65280,3,5,
1546747985.63,120,dc:0b:34:f2:20:42,LG G3,0,120,22049,0.17126051449427102,8,64.0,0.666666666667,3,40.73262109269156,65535,6,6,
1546747985.63,120,34:e6:ad:29:64:8b,Dell laptop,0,54,15479,2.350690770607541,3,8.47058823529,0.333333333333,3,,68,1,1,
1546747985.63,120,5c:70:a3:61:5a:04,nexus 5x,0,5,294,2.2860624747870157,3,64.0,1.0,1,0.4644555820000226,416,0,0,
1546747897.43,240,f4:f5:e8:57:86:a6,Chromecast,1,527,71279,1.2430760356641197,10,71.3887814313,0.25,8,0.6756319534109655,403,5,17,
1546747897.43,240,08:62:66:b2:82:d4,Asus ZenPad,0,5,412,0.1354093422143809,1,64.0,1.0,1,0.05901294475531968,1386,0,0,
1546747897.43,240,e0:94:67:31:ab:f0,lenovo laptop,0,839,153371,0.6742238500397038,27,120.104738155,0.454545454545,11,,65280,12,21,18.0
1546747897.43,240,dc:0b:34:f2:20:42,LG G3,0,124,22301,12.965834695069686,9,64.0,0.666666666667,3,47.45007239457899,65535,6,6,
1546747897.43,240,34:e6:ad:29:64:8b,Dell laptop,0,123,35947,2.22547186312146,5,22.8965517241,0.333333333333,3,,17520,2,5,
1546747897.43,240,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,24,6204,0.5787836797392971,3,64.0,0.5,2,129.88158329620558,65535,1,1,
1546747897.43,240,5c:70:a3:61:5a:04,nexus 5x,0,6,371,45.5018161070717,4,64.0,0.5,2,0.4644555820000226,416,1,1,
1546748084.54,60,f4:f5:e8:57:86:a6,Chromecast,1,32,5657,2.1285712199694142,7,88.6451612903,0.4,5,,403,2,3,
1546748084.54,60,e0:94:67:31:ab:f0,lenovo laptop,0,108,17117,0.9862252244024672,19,128.0,0.571428571429,7,,65280,2,4,18.0
1546748084.54,60,34:e6:ad:29:64:8b,Dell laptop,0,27,7745,2.276062856293603,2,6.08,0.0,2,,,1,1,
1546748084.54,60,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,24,6204,0.5787836797392971,3,64.0,0.5,2,129.88158329620558,65535,1,1,
1546748084.54,60,5c:70:a3:61:5a:04,nexus 5x,0,2,119,0.0,1,64.0,0.0,1,,,1,1,
1546748144.55,60,f4:f5:e8:57:86:a6,Chromecast,1,59,15510,1.6102848991605907,8,78.1481481481,0.428571428571,7,372.0741035413825,14480,3,4,
1546748144.55,60,08:62:66:b2:82:d4,Asus ZenPad,0,5,505,0.6107667438770202,1,64.0,1.0,1,1.938155072375706,1386,0,0,
1546748144.55,60,e0:94:67:31:ab:f0,lenovo laptop,0,103,21958,0.9955562271064899,20,118.039215686,0.5,8,,17520,1,2,
1546748144.55,60,34:e6:ad:29:64:8b,Dell laptop,0,27,7745,2.252042224245742,2,6.08,0.0,2,,,1,1,
1546748144.55,60,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,6,423,1.2085804650688505,2,64.0,1.0,1,0.9731331702648908,2995,0,0,
1546748144.55,60,5c:70:a3:61:5a:04,nexus 5x,0,34,4486,0.6827821031841643,5,98.8484848485,0.5,4,82.04772251163389,65535,1,1,
1546748105.75,120,f4:f5:e8:57:86:a6,Chromecast,1,94,21802,1.8799858770926385,8,90.0454545455,0.428571428571,7,384.24773327211904,14480,3,7,
1546748105.75,120,08:62:66:b2:82:d4,Asus ZenPad,0,5,505,0.6107667438770202,1,64.0,1.0,1,1.938155072375706,1386,0,0,
1546748105.75,120,e0:94:67:31:ab:f0,lenovo laptop,0,218,43852,0.9627647395242643,22,123.274418605,0.5,8,,65203,3,6,18.0
1546748105.75,120,dc:0b:34:f2:20:42,LG G3,0,3,205,2.4791314601898193,1,64.0,1.0,1,,769,0,0,
1546748105.75,120,34:e6:ad:29:64:8b,Dell laptop,0,54,15490,2.2763366708339645,2,6.08,0.0,2,,,1,2,
1546748105.75,120,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,30,6627,10.979090700777165,3,64.0,0.5,2,244206.29865960317,65535,1,1,
1546748105.75,120,5c:70:a3:61:5a:04,nexus 5x,0,36,4605,2.611266846269608,5,97.8235294118,0.5,4,82.04772251163389,65535,2,2,
1546748059.66,180,f4:f5:e8:57:86:a6,Chromecast,1,142,40311,1.8730177812163868,9,86.8059701493,0.428571428571,7,393.5748499662015,14480,4,11,
1546748059.66,180,08:62:66:b2:82:d4,Asus ZenPad,0,5,505,0.6107667438770202,1,64.0,1.0,1,1.938155072375706,1386,0,0,
1546748059.66,180,e0:94:67:31:ab:f0,lenovo laptop,0,298,56610,1.0341827836786872,22,124.532423208,0.5,8,,65280,4,8,18.0
1546748059.66,180,dc:0b:34:f2:20:42,LG G3,0,117,21614,13.561025347516802,8,64.0,0.5,2,33.39299385545511,65535,5,5,
1546748059.66,180,34:e6:ad:29:64:8b,Dell laptop,0,84,23466,2.2992957734521124,2,10.7692307692,0.0,2,,,2,6,
1546748059.66,180,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,30,6627,10.979090700777165,3,64.0,0.5,2,244206.29865960317,65535,1,1,
1546748059.66,180,5c:70:a3:61:5a:04,nexus 5x,0,36,4605,2.611266846269608,5,97.8235294118,0.5,4,82.04772251163389,65535,2,2,
1546747652.42,600,f4:f5:e8:57:86:a6,Chromecast,1,922,152209,1.4516479301898857,16,75.0848214286,0.307692307692,13,811.9832108545132,14480,6,39,
1546747652.42,600,08:62:66:b2:82:d4,Asus ZenPad,0,20,1738,46.8310995831015,1,64.0,1.0,1,213764.06488240173,1386,0,0,
1546747652.42,600,e0:94:67:31:ab:f0,lenovo laptop,0,1457,300782,0.870634591613278,38,121.34751773,0.454545454545,11,,65535,17,37,18.0
1546747652.42,600,dc:0b:34:f2:20:42,LG G3,0,166,30816,19.292420821043905,13,64.0,0.666666666667,3,3548.8094195666927,65535,7,7,
1546747652.42,600,34:e6:ad:29:64:8b,Dell laptop,0,395,99188,2.1168258283914065,10,46.5026737968,0.5,4,,17520,6,23,
1546747652.42,600,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,31,6740,64.58984268698651,3,64.0,0.5,2,244206.29865960317,65535,1,1,
1546747652.42,600,5c:70:a3:61:5a:04,nexus 5x,0,116,22198,17.255061183799473,14,84.7047619048,0.4,5,25579197.69687928,65535,4,5,
1546748204.57,60,f4:f5:e8:57:86:a6,Chromecast,1,34,6520,2.056858613596018,6,108.941176471,0.4,5,,403,2,3,
1546748204.57,60,08:62:66:b2:82:d4,Asus ZenPad,0,1,101,nan,1,64.0,1.0,1,,1386,0,0,
1546748204.57,60,e0:94:67:31:ab:f0,lenovo laptop,0,91,17636,0.9899719066931261,16,128.0,0.571428571429,7,,17520,1,2,18.0
1546748204.57,60,dc:0b:34:f2:20:42,LG G3,0,3,205,2.4791314601898193,1,64.0,1.0,1,,769,0,0,
1546748204.57,60,34:e6:ad:29:64:8b,Dell laptop,0,29,7899,2.303612699691873,2,15.1111111111,0.0,2,,,2,3,
1546747972.42,300,f4:f5:e8:57:86:a6,Chromecast,1,478,77882,1.446107661982895,11,75.4518201285,0.333333333333,9,395.66251288626603,14480,5,18,
1546747972.42,300,08:62:66:b2:82:d4,Asus ZenPad,0,11,1018,43.93613980536059,1,64.0,1.0,1,101541.73678596917,1386,0,0,
1546747972.42,300,e0:94:67:31:ab:f0,lenovo laptop,0,642,100642,0.8802793834811963,26,123.184834123,0.555555555556,9,,65280,6,11,18.0
1546747972.42,300,dc:0b:34:f2:20:42,LG G3,0,123,22254,13.225880400162968,9,64.0,0.666666666667,3,51.555685993772315,65535,6,6,
1546747972.42,300,34:e6:ad:29:64:8b,Dell laptop,0,140,39029,2.2809892302061874,3,9.86046511628,0.333333333333,3,,68,2,7,
1546747972.42,300,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,30,6627,10.979090700777165,3,64.0,0.5,2,244206.29865960317,65535,1,1,
1546747972.42,300,5c:70:a3:61:5a:04,nexus 5x,0,41,4899,18.210258560023863,8,95.0810810811,0.5,4,1763359.6195070234,65535,2,2,
1546748264.57,60,f4:f5:e8:57:86:a6,Chromecast,1,50,15559,1.6552549215572134,7,64.0,0.4,5,,403,4,5,
1546748264.57,60,e0:94:67:31:ab:f0,lenovo laptop,0,90,14173,1.178086658849365,17,116.584269663,0.5,8,,17520,2,2,
1546748264.57,60,dc:0b:34:f2:20:42,LG G3,0,9,589,1.3351996266614108,4,64.0,1.0,1,3.565457483907579,1127,0,0,
1546748264.57,60,34:e6:ad:29:64:8b,Dell laptop,0,36,9082,2.156454529494982,3,40.9142857143,0.333333333333,3,,17520,1,1,
1546748225.86,120,f4:f5:e8:57:86:a6,Chromecast,1,85,22015,1.8572507459979042,9,82.8641975309,0.333333333333,6,1.9592492695413728,403,4,8,
1546748225.86,120,08:62:66:b2:82:d4,Asus ZenPad,0,1,101,nan,1,64.0,1.0,1,,1386,0,0,
1546748225.86,120,e0:94:67:31:ab:f0,lenovo laptop,0,154,23809,1.171641986655052,18,121.271523179,0.5,8,,17520,2,2,
1546748225.86,120,dc:0b:34:f2:20:42,LG G3,0,9,589,1.3351996266614108,4,64.0,1.0,1,3.565457483907579,1127,0,0,
1546748225.86,120,34:e6:ad:29:64:8b,Dell laptop,0,80,22047,2.1326735106770793,4,48.8311688312,0.333333333333,3,,17520,4,6,
1546748137.43,240,f4:f5:e8:57:86:a6,Chromecast,1,1073,204336,0.8695192375307061,14,71.2075471698,0.461538461538,13,4061.577630621813,14600,8,18,
1546748137.43,240,08:62:66:b2:82:d4,Asus ZenPad,0,8,832,46.21763231968423,1,64.0,1.0,1,77658.78554698614,1386,0,0,
1546748137.43,240,e0:94:67:31:ab:f0,lenovo laptop,0,358,64829,1.1263478008724848,24,122.227272727,0.5,8,,65203,5,8,18.0
1546748137.43,240,dc:0b:34:f2:20:42,LG G3,0,23,1682,20.34884562442638,5,64.0,1.0,1,38.39462291950729,1127,0,0,
1546748137.43,240,34:e6:ad:29:64:8b,Dell laptop,0,156,46155,2.100320220458096,5,45.0612244898,0.333333333333,3,,17520,4,7,
1546748137.43,240,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,708,148770,5.958561855762396,29,66.7624466572,0.444444444444,9,15342776.622848632,65535,22,24,80.4
1546748137.43,240,5c:70:a3:61:5a:04,nexus 5x,0,36,4641,34.77239429338696,5,98.8484848485,0.5,4,82.04772251163389,65535,1,1,
1546748324.57,60,f4:f5:e8:57:86:a6,Chromecast,1,934,168867,0.40454582226288405,10,69.7567276642,0.454545454545,11,3452.18846358689,14600,5,6,
1546748324.57,60,08:62:66:b2:82:d4,Asus ZenPad,0,2,226,0.0,0,,0,0,,,0,0,
1546748324.57,60,e0:94:67:31:ab:f0,lenovo laptop,0,66,10318,1.441490400965236,13,128.0,0.6,5,,1021,0,0,
1546748324.57,60,dc:0b:34:f2:20:42,LG G3,0,11,888,1.5492348854231828,2,64.0,1.0,1,1.206239077846996,1127,0,0,
1546748324.57,60,34:e6:ad:29:64:8b,Dell laptop,0,62,21345,1.6896278770049573,4,77.2,0.333333333333,3,,17520,1,2,
1546748324.57,60,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1010,201004,0.1454618898630053,34,65.5546719682,0.5,10,34.29400924708469,65535,26,28,82.6666666667
1546748324.57,60,5c:70:a3:61:5a:04,nexus 5x,0,1,113,nan,0,,0,0,,,0,0,
1546748240.21,180,f4:f5:e8:57:86:a6,Chromecast,1,3341,557642,0.3965241297584556,19,67.4404082858,0.5,16,4372.0987254089705,14600,12,19,
1546748240.21,180,08:62:66:b2:82:d4,Asus ZenPad,0,3,327,57.57588255405426,1,64.0,1.0,1,,1386,0,0,
1546748240.21,180,e0:94:67:31:ab:f0,lenovo laptop,0,331,62367,1.0584268564538464,21,121.766871166,0.5,8,,65535,5,5,
1546748240.21,180,dc:0b:34:f2:20:42,LG G3,0,20,1477,12.120628608640422,4,64.0,1.0,1,6.810392287732709,1127,0,0,
1546748240.21,180,34:e6:ad:29:64:8b,Dell laptop,0,127,38256,2.0488460267660895,5,51.8,0.333333333333,3,,17520,3,4,
1546748240.21,180,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1280,248113,0.23030002467029345,34,64.9394177813,0.5,10,44.76150477943916,65535,26,29,82.6666666667
1546748240.21,180,5c:70:a3:61:5a:04,nexus 5x,0,6,407,10.061746434660154,2,32.5,1.0,1,,385,0,0,
1546748384.57,60,f4:f5:e8:57:86:a6,Chromecast,1,3704,486760,0.15869527813677967,16,65.4446245273,0.6,10,73.68040629487311,14600,8,10,
1546748384.57,60,e0:94:67:31:ab:f0,lenovo laptop,0,197,44742,0.675064612075111,17,122.816326531,0.428571428571,7,,65535,4,4,
1546748384.57,60,34:e6:ad:29:64:8b,Dell laptop,0,55,12551,1.8250774051294256,4,70.4905660377,0.5,4,,17520,3,4,44.0
1546748384.57,60,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,317,67340,1.1654608384033986,21,59.5833333333,0.333333333333,6,865844.1107502668,65535,1,1,
1546748384.57,60,5c:70:a3:61:5a:04,nexus 5x,0,5,294,2.0988968175006177,2,32.5,1.0,1,,385,0,0,
1546748345.86,120,f4:f5:e8:57:86:a6,Chromecast,1,5954,767550,0.1916314267590086,17,66.055835856,0.533333333333,15,4312.972455057198,14600,11,16,
1546748345.86,120,08:62:66:b2:82:d4,Asus ZenPad,0,2,226,0.0,0,,0,0,,,0,0,
1546748345.86,120,e0:94:67:31:ab:f0,lenovo laptop,0,257,53572,0.9502420303161645,18,124.0,0.428571428571,7,,65535,4,4,
1546748345.86,120,dc:0b:34:f2:20:42,LG G3,0,11,888,1.5492348854231828,2,64.0,1.0,1,1.206239077846996,1127,0,0,
1546748345.86,120,34:e6:ad:29:64:8b,Dell laptop,0,105,28991,1.874384858409555,6,66.4242424242,0.5,4,,17520,3,5,44.0
